raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_27,raw_28,raw_29,raw_30,raw_31,raw_32,raw_33,raw_34,raw_35,raw_36,raw_37,raw_38,raw_39,raw_40,lb_1,lb_2,lb_3,lb_4,lb_5,lb_6,lb_7,lb_8,lb_9,lb_10,lb_11,lb_12,lb_13,lb_14,lb_15,lb_16,lb_17,lb_18,lb_19,lb_20,lb_21,lb_22,lb_23,lb_24,lb_25,lb_26,lb_27,lb_28,lb_29,lb_30,lb_31,lb_32,lb_33,lb_34,lb_35,lb_36,lb_37,tm_1,tm_2,tm_3,tm_4,tm_5,tm_6,tm_7,tm_8,tm_9,tm_10,tm_11,tm_12,tm_13,tm_14,tm_15,tm_16,tm_17,tm_18,tm_19,tm_20,tm_21,tm_22,tm_23,tm_24,tm_25,tm_26,tm_27,tm_28,tm_29,tm_30,tm_31,tm_32,tm_33,tm_34,tm_35,tm_36,tm_37,filename,animal,box,datetime,ab,version,extra,code_condition_1_1,code_condition_1_2,code_condition_1_3,code_condition_1_4,code_condition_1_5,code_condition_1_6,code_condition_1_7,code_condition_1_8,code_condition_1_9,code_condition_1_10,code_condition_1_11,code_condition_1_12,code_condition_1_13,code_condition_1_14,code_condition_1_15,code_condition_1_16,code_condition_1_17,code_condition_1_18,code_condition_2,code_condition_3,code_condition_4,code_condition_5,code_condition_6_1,code_condition_6_2,code_condition_6_3,code_condition_6_4,code_condition_6_5,code_condition_6_6,code_condition_6_7,code_condition_6_8,code_condition_6_9,code_condition_6_10,code_condition_6_11,code_condition_6_12,code_condition_6_13,code_condition_6_14,code_condition_6_15,code_condition_6_16,code_condition_6_17,code_condition_6_18,code_condition_7_1,code_condition_7_2,code_condition_7_3,code_condition_8_1,code_condition_8_2,code_condition_8_3,code_condition_9,code_condition_10,code_condition_11,code_condition_12_1,code_condition_12_2,code_condition_12_3,code_condition_12_4,code_condition_12_5,code_condition_12_6,code_condition_12_7,code_condition_12_8,code_condition_12_9,code_condition_12_10,code_condition_12_11,code_condition_12_12,code_condition_12_13,code_condition_12_14,code_condition_12_15,code_condition_12_16,code_condition_12_17,code_condition_12_18,code_condition_13,code_condition_14_1,code_condition_14_2,code_condition_15,code_condition_16,code_condition_17,code_condition_18,code_condition_19,code_condition_20,code_condition_21,code_condition_22,code_condition_23,code_condition_24,code_condition_25,code_condition_26,code_condition_27,code_condition_28,code_condition_29,code_condition_30,code_condition_31,code_condition_32,code_condition_33_1,code_condition_33_2,code_condition_33_3,code_condition_33_4,code_condition_34,code_condition_35,code_condition_36,code_condition_37
2125,1002,65424,1001,1100,2201,2012,2024,1198,1400,1199,4005,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,65424,1124,1024,1124,1025,1124,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,2125,1002,1001,1100,2201,NaN,2012,2024,1198,1400,1199,4005,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,68.2234333333333,68.2254333333333,68.8913333333333,68.8945666666667,69.4132666666667,NaN,69.4142666666667,69.4152666666667,69.4175,69.4282666666667,69.4292666666667,69.4302666666667,69.4352666666667,72.9517333333333,73.2657,73.2707,78.2710666666667,78.2789666666667,78.2799666666667,78.2809666666667,78.3459666666667,78.5469333333333,78.6119333333333,78.8129,78.8778666666667,79.0788666666667,79.1438333333333,NaN,NaN,NaN,NaN,79.1538333333333,NaN,NaN,NaN,NaN,79.9007333333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2128,1002,65424,1001,1100,2201,2012,2026,1198,1400,1199,4008,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,65424,1025,1124,1026,1124,1027,1124,1028,1124,1030,65424,3199,NaN,NaN,NaN,2128,1002,1001,1100,2201,NaN,2012,2026,1198,1400,1199,4008,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,79.9027333333333,79.9047333333333,80.5646333333333,80.5678666666667,81.0865666666667,NaN,81.0875666666667,81.0885666666667,81.0908,81.1015666666667,81.1025666666667,81.1035666666667,81.1085666666667,84.1241,84.5400666666667,84.5600666666667,89.5604333333333,89.5683333333333,89.5693333333333,89.5703333333333,89.6353,89.8362666666667,89.9012666666667,90.1022333333333,90.1672333333333,90.3682,90.4332,90.6341666666667,90.6991666666667,90.9001333333333,90.9651,90.9751,NaN,NaN,NaN,NaN,91.721,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2126,1002,65424,1001,1100,2201,2013,2024,1198,1400,1199,4006,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2126,1002,1001,1100,2201,NaN,2013,2024,1198,1400,1199,4006,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,91.723,91.725,92.4049,92.4081666666667,92.9258333333333,NaN,92.9268333333333,92.9278333333333,92.9300666666667,92.9408333333333,92.9418333333333,92.9428333333333,92.9478333333333,93.8748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.9286666666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2125,1002,65424,1001,1100,2201,2012,2024,1198,1400,1199,4005,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2125,1002,1001,1100,2201,NaN,2012,2024,1198,1400,1199,4005,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,93.9306666666667,93.9326666666667,94.6875666666667,94.6908,95.1965,NaN,95.1975,95.1985,95.2007333333333,95.2125,95.2135,95.2145,95.2195,97.7341333333333,98.1360666666667,98.1530666666667,103.152433333333,103.161333333333,103.162333333333,103.163333333333,103.228333333333,103.4293,103.4943,103.695266666667,103.760266666667,103.962233333333,104.0272,NaN,NaN,NaN,NaN,104.0372,NaN,NaN,NaN,NaN,104.947066666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2125,1002,65424,1001,1100,2201,2012,2024,1198,1400,1199,4005,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2125,1002,1001,1100,2201,NaN,2012,2024,1198,1400,1199,4005,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,104.949066666667,104.951066666667,105.650966666667,105.6542,106.1679,NaN,106.1689,106.1699,106.172133333333,106.1839,106.1849,106.1859,106.1909,107.703666666667,108.023633333333,108.039633333333,113.04,113.0479,113.0489,113.0499,113.114866666667,113.315866666667,113.380833333333,113.5818,113.6468,113.847766666667,113.912766666667,NaN,NaN,NaN,NaN,113.922766666667,NaN,NaN,NaN,NaN,114.885633333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2124,1002,65424,1001,1100,2201,2011,2024,1198,1400,1199,4004,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,65424,1026,1124,1030,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2124,1002,1001,1100,2201,NaN,2011,2024,1198,1400,1199,4004,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,114.887633333333,114.889633333333,115.565533333333,115.568766666667,116.087433333333,NaN,116.088433333333,116.089433333333,116.0917,116.103433333333,116.104433333333,116.105433333333,116.110433333333,118.625066666667,118.966033333333,118.978033333333,119.978,119.994866666667,119.995866666667,119.996866666667,120.061866666667,120.262866666667,120.327833333333,120.5288,120.5938,120.794766666667,120.859766666667,NaN,NaN,NaN,NaN,120.869766666667,NaN,NaN,NaN,NaN,120.882766666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2127,1002,65424,1001,1100,2201,2011,2026,1198,1400,1199,4007,1111,65424,1121,65424,1035,1031,65424,1032,1400,65424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2127,1002,1001,1100,2201,NaN,2011,2026,1198,1400,1199,4007,1111,1121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1035,1031,1032,1400,NaN,120.884766666667,120.886766666667,122.255533333333,122.2588,122.767466666667,NaN,122.768466666667,122.769466666667,122.7717,122.783466666667,122.784466666667,122.785466666667,122.790466666667,124.303266666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.503066666667,125.505166666667,126.506033333333,126.523933333333,NaN,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
1002,1001,1100,2201,2011,2026,1198,1400,1199,4007,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,65424,1027,1124,1028,1124,1030,3199,NaN,NaN,NaN,NaN,NaN,NaN,1002,1001,1100,2201,NaN,2011,2026,1198,1400,1199,4007,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,NaN,126.667933333333,127.4518,127.455033333333,127.9607,NaN,127.9617,127.9627,127.964966666667,127.9767,127.9777,127.9787,127.9837,131.5002,131.803166666667,131.820166666667,132.821133333333,132.836,132.837,132.838,132.903,133.103966666667,133.168966666667,133.369933333333,133.4349,133.6359,133.700866666667,133.901833333333,133.966833333333,134.1678,134.2328,134.2428,NaN,NaN,NaN,NaN,134.2558,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2122,1002,65424,1001,1100,2201,2012,2022,1198,1400,1199,4002,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2122,1002,1001,1100,2201,NaN,2012,2022,1198,1400,1199,4002,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,134.2578,134.2598,135.4756,135.478866666667,135.993533333333,NaN,135.994533333333,135.995533333333,135.997766666667,136.009533333333,136.010533333333,136.011533333333,136.016533333333,136.855533333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.8974,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2123,1002,65424,1001,1100,2201,2013,2022,1198,1400,1199,4003,1111,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2123,1002,1001,1100,2201,NaN,2013,2022,1198,1400,1199,4003,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,136.8994,136.9014,137.6313,137.634533333333,138.148233333333,NaN,138.149233333333,138.150233333333,138.1525,138.163266666667,138.164233333333,138.165233333333,138.170233333333,138.5203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,138.567166666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2126,1002,65424,1001,1100,2201,2013,2024,1198,1400,1199,4006,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2126,1002,1001,1100,2201,NaN,2013,2024,1198,1400,1199,4006,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,138.569166666667,138.571166666667,139.299066666667,139.3023,139.818,NaN,139.819,139.819966666667,139.822233333333,139.833966666667,139.834966666667,139.835966666667,139.840966666667,140.307033333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.3539,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2125,1002,65424,1001,1100,2201,2012,2024,1198,1400,1199,4005,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,65424,1025,1124,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,2125,1002,1001,1100,2201,NaN,2012,2024,1198,1400,1199,4005,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,140.3559,140.3579,140.901833333333,140.9051,141.420766666667,NaN,141.421766666667,141.422766666667,141.425033333333,141.436766666667,141.437733333333,141.438733333333,141.443733333333,143.9584,144.877233333333,144.895233333333,149.895666666667,149.9035,149.9045,149.9055,149.9705,150.171466666667,150.236466666667,150.437433333333,150.502433333333,150.7034,150.7684,NaN,NaN,NaN,NaN,150.7784,NaN,NaN,NaN,NaN,151.666266666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2121,1002,65424,1001,1100,2201,2011,2022,1198,1400,1199,4001,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2121,1002,1001,1100,2201,NaN,2011,2022,1198,1400,1199,4001,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,151.668266666667,151.670266666667,152.335166666667,152.338433333333,152.8431,NaN,152.8441,152.845066666667,152.847366666667,152.8591,152.860066666667,152.861066666667,152.866066666667,156.382566666667,156.8215,156.8355,157.835466666667,157.852366666667,157.853366666667,157.854366666667,157.919333333333,158.1203,158.1853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,158.1953,NaN,NaN,NaN,NaN,158.7832,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2127,1002,65424,1001,1100,2201,2011,2026,1198,1400,1199,4007,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,65424,1024,1124,1025,1124,1026,1124,1027,1124,65424,1028,1124,1030,3199,NaN,NaN,NaN,2127,1002,1001,1100,2201,NaN,2011,2026,1198,1400,1199,4007,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,158.785233333333,158.7872,159.440133333333,159.4434,159.957033333333,NaN,159.958033333333,159.959033333333,159.9613,159.973033333333,159.974033333333,159.975033333333,159.980033333333,161.993733333333,162.4037,162.4137,163.4137,163.429533333333,163.430533333333,163.431533333333,163.496533333333,163.6975,163.7625,163.963466666667,164.028466666667,164.229433333333,164.2944,164.4954,164.560366666667,164.761333333333,164.826333333333,164.836333333333,NaN,NaN,NaN,NaN,164.849333333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2126,1002,65424,1001,1100,2201,2013,2024,1198,1400,1199,4006,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2126,1002,1001,1100,2201,NaN,2013,2024,1198,1400,1199,4006,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,164.851333333333,164.853333333333,166.030166666667,166.033433333333,166.554066666667,NaN,166.555066666667,166.556066666667,166.558366666667,166.569066666667,166.570066666667,166.571066666667,166.576066666667,167.638066666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167.690933333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
